"CallID","EmployeeID","CallDate","CallType","CurrentCustomer","Territory","CompanyType","EstimatedCompanyRev","FlaggedForCallBack","CallDuration","Score"
"CID.8063","REP-30","2015-02-04","Tech Question","no","Midwest","Utility","6-10","No",3860,0.540880703367293
"CID.8064","REP-22","2014-07-16","Billing","no","West","Tech","10-25","No",3040,0.379752413369715
"CID.8065","REP-13","2015-04-23","MISC","no","East","Govt","10-25","No",3490,0.135034289909527
"CID.8066","REP-15","2014-11-09","Pricing","yes","Midwest","Utility","6-10","No",460,0.583542047301307
"CID.8067","REP-14","2014-12-27","Billing","no","Midwest","Academic","25-50","No",490,0.149451604811475
"CID.8068","REP-12","2015-01-10","MISC","yes","Midwest","Retail","<1","No",2830,0.688009859994054
"CID.8069","REP-8","2014-06-14","Tech Question","yes","West","Utility","6-10","No",1880,0.219073478132486
"CID.8070","REP-13","2014-08-18","Tech Question","no","Midwest","Govt","50+","No",3900,0.404454694828019
"CID.8071","REP-33","2014-06-06","MISC","yes","Midwest","Retail","10-25","No",2840,0.117426841286942
"CID.8072","REP-34","2014-09-07","Pricing","yes","West","Retail","25-50","No",3600,0.647247642744333
"CID.8073","REP-11","2014-05-29","Billing","yes","Midwest","Academic","10-25","No",2870,0.773561520967633
"CID.8074","REP-20","2015-02-13","Pricing","no","Midwest","Retail","10-25","No",3650,0.0880546243861318
"CID.8075","REP-3","2015-01-22","Tech Question","no","Midwest","Tech","6-10","No",2630,0.960014669457451
"CID.8076","REP-29","2014-07-18","MISC","yes","Midwest","Tech","<1","No",2200,0.0361942448653281
"CID.8077","REP-35","2014-07-31","Pricing","yes","Midwest","Govt","6-10","No",3830,0.209503808058798
"CID.8078","REP-24","2015-03-12","MISC","yes","Midwest","None","10-25","No",470,0.0304549264255911
"CID.8079","REP-4","2014-10-27","MISC","yes","East","None","10-25","No",2980,0.58196461526677
"CID.8080","REP-27","2014-12-31","MISC","yes","East","Sales","1-5","No",2450,0.42892914568074
"CID.8081","REP-17","2014-12-26","Product Information","no","East","Retail","10-25","No",2260,0.312068974599242
"CID.8082","REP-28","2014-06-21","Tech Question","yes","West","Tech","50+","No",450,0.955828313715756
"CID.8083","REP-16","2014-11-07","MISC","no","East","Utility","1-5","No",2080,0.766613882733509
"CID.8084","REP-13","2014-08-18","Tech Question","yes","Midwest","Govt","10-25","No",2190,0.221535477787256
"CID.8085","REP-12","2014-10-21","Billing","yes","East","Retail","10-25","No",190,0.700681210262701
"CID.8086","REP-20","2015-01-18","Billing","no","East","Utility","10-25","No",430,0.454001174774021
"CID.8087","REP-25","2014-11-29","Product Information","no","Midwest","Tech","25-50","No",630,0.568162484560162
"CID.8088","REP-10","2014-07-03","Pricing","no","East","Utility","10-25","No",2120,0.319207787513733
"CID.8089","REP-13","2014-08-25","MISC","yes","West","Utility","50+","No",2220,0.102487746626139
"CID.8090","REP-18","2014-05-22","Product Information","yes","West","Academic","10-25","No",3030,0.573128671618178
"CID.8091","REP-35","2015-04-15","Pricing","yes","West","Retail","6-10","No",1840,0.676402696873993
"CID.8092","REP-17","2015-02-13","Tech Question","no","Midwest","None","25-50","No",1900,0.241335348924622
"CID.8093","REP-20","2015-04-26","MISC","yes","Midwest","Academic","6-10","No",270,0.266351992031559
"CID.8094","REP-26","2014-07-11","MISC","no","West","Tech","25-50","No",560,0.439070671098307
"CID.8095","REP-4","2014-06-03","Pricing","yes","Midwest","Govt","10-25","No",3170,0.621219388209283
"CID.8096","REP-4","2014-10-07","Product Information","no","Midwest","None","25-50","No",1420,0.247992870165035
"CID.8097","REP-30","2014-10-16","Product Information","no","Midwest","Govt","10-25","No",3240,0.720650236355141
"CID.8098","REP-4","2014-12-12","MISC","yes","Midwest","None","10-25","No",670,0.986791953910142
"CID.8099","REP-1","2015-02-26","Product Information","yes","Midwest","Utility","25-50","No",1450,0.204505531582981
"CID.8100","REP-7","2014-11-18","MISC","no","West","Sales","10-25","No",1480,0.265488838544115
"CID.8101","REP-4","2014-06-25","Product Information","yes","West","Utility","10-25","No",3230,0.648501895368099
"CID.8102","REP-14","2015-01-20","Billing","no","West","Tech","10-25","No",2000,0.2204798492603
"CID.8103","REP-24","2015-01-18","Billing","no","West","Utility","50+","No",3170,0.641714634140953
"CID.8104","REP-5","2014-11-20","Tech Question","no","Midwest","Govt","10-25","No",3310,0.513293743599206
"CID.8105","REP-28","2015-05-10","Pricing","yes","Midwest","Retail","10-25","No",1980,0.0553040683735162
"CID.8106","REP-31","2014-09-27","Billing","no","Midwest","None","1-5","No",1710,0.462815172504634
"CID.8107","REP-6","2015-02-24","Tech Question","no","Midwest","Utility","50+","No",1070,0.254973455099389
"CID.8108","REP-20","2015-05-05","Pricing","yes","Midwest","Retail","50+","No",2960,0.28312159399502
"CID.8109","REP-18","2014-08-19","Billing","yes","Midwest","Utility","50+","No",2400,0.91164962016046
"CID.8110","REP-3","2014-07-07","Product Information","yes","East","Tech","25-50","No",3050,0.770541970385239
"CID.8111","REP-34","2015-02-23","Pricing","no","Midwest","None","25-50","No",930,0.014728769659996
"CID.8112","REP-4","2015-04-30","Product Information","no","East","None","6-10","No",2800,0.353645382449031
"CID.8113","REP-19","2014-09-18","Tech Question","no","Midwest","Tech","6-10","No",1810,0.486415271181613
"CID.8114","REP-17","2014-06-28","Pricing","yes","West","None","6-10","No",2840,0.232214185874909
"CID.8115","REP-11","2014-06-15","Product Information","no","West","None","<1","Yes",1370,0.113859735429287
"CID.8116","REP-17","2015-03-16","MISC","yes","West","Sales","25-50","No",340,0.00952908280305564
"CID.8117","REP-20","2015-03-21","Pricing","yes","Midwest","Tech","10-25","No",2990,0.602128513623029
"CID.8118","REP-32","2014-07-27","Tech Question","no","Midwest","Govt","25-50","No",3700,0.521446145139635
"CID.8119","REP-15","2014-12-02","Product Information","yes","Midwest","Tech","10-25","No",3210,0.46255241590552
"CID.8120","REP-20","2014-06-16","MISC","yes","West","Retail","<1","No",1790,0.256232105428353
"CID.8121","REP-24","2015-03-28","Billing","yes","Midwest","Utility","<1","No",3880,0.108878232771531
"CID.8122","REP-7","2014-06-02","MISC","yes","West","None","10-25","No",1710,0.3580366470851
"CID.8123","REP-14","2014-10-26","Billing","yes","Midwest","Sales","10-25","No",540,0.18897216161713
"CID.8124","REP-11","2014-10-04","Product Information","no","East","Sales","25-50","No",2700,0.553124292055145
"CID.8125","REP-8","2015-01-29","MISC","no","Midwest","Retail","10-25","No",1660,0.576061686966568
"CID.8126","REP-32","2014-11-11","MISC","yes","West","Tech","10-25","No",900,0.675607448909432
"CID.8127","REP-20","2015-04-01","Tech Question","no","East","Retail","25-50","No",3510,0.940738782985136
"CID.8128","REP-2","2014-08-20","Product Information","yes","West","Retail","10-25","No",780,0.669950169278309
"CID.8129","REP-10","2014-07-28","Tech Question","no","West","Academic","<1","No",180,0.34949911176227
"CID.8130","REP-4","2014-11-29","Tech Question","yes","East","Academic","1-5","No",2560,0.848470623372123
"CID.8131","REP-10","2014-06-25","MISC","yes","Midwest","Retail","10-25","No",2800,0.140519624575973
"CID.8132","REP-3","2014-08-16","MISC","yes","East","Utility","10-25","No",3110,0.0883999501820654
"CID.8133","REP-35","2015-02-03","Tech Question","no","West","Sales","10-25","No",1690,0.56208493723534
"CID.8134","REP-23","2014-10-01","Product Information","yes","East","Utility","50+","No",990,0.0847366624511778
"CID.8135","REP-26","2014-12-21","Tech Question","yes","East","Govt","10-25","No",3310,0.866896320367232
"CID.8136","REP-17","2014-05-21","Billing","no","East","Utility","10-25","No",1020,0.467271485831589
"CID.8137","REP-34","2014-06-18","Product Information","no","West","Sales","1-5","No",2900,0.0214306944981217
"CID.8138","REP-18","2014-07-24","Billing","no","West","Tech","10-25","No",2280,0.0485284267924726
"CID.8139","REP-24","2014-12-03","Tech Question","yes","West","None","6-10","No",2360,0.902043383102864
"CID.8140","REP-33","2014-08-30","MISC","yes","Midwest","Sales","10-25","No",3060,0.755346541060135
"CID.8141","REP-26","2015-01-31","Billing","no","West","Academic","6-10","No",310,0.0685791706200689
"CID.8142","REP-3","2014-06-23","Pricing","yes","Midwest","Academic","10-25","No",1370,0.197732233209535
"CID.8143","REP-27","2014-07-08","Pricing","no","Midwest","Sales","50+","No",1190,0.547864297637716
"CID.8144","REP-9","2014-08-01","Product Information","yes","East","Tech","10-25","No",2600,0.420796088175848
"CID.8145","REP-8","2014-07-12","Product Information","yes","Midwest","None","10-25","No",3950,0.268479452002794
"CID.8146","REP-23","2014-08-17","Pricing","yes","Midwest","Utility","10-25","No",3190,0.793519646162167
"CID.8147","REP-2","2014-10-23","MISC","no","Midwest","Academic","25-50","No",1720,0.813171337591484
"CID.8148","REP-11","2014-09-05","Product Information","no","East","Govt","<1","Yes",3620,0.111056193476543
"CID.8149","REP-21","2014-05-24","MISC","no","East","Sales","10-25","No",1310,0.846214110264555
"CID.8150","REP-8","2014-12-14","MISC","no","Midwest","Retail","<1","No",330,0.659788179444149
"CID.8151","REP-15","2014-08-16","Pricing","yes","East","Retail","6-10","No",3300,0.25974835944362
"CID.8152","REP-17","2014-09-19","Pricing","yes","East","Tech","25-50","No",330,0.941057953285053
"CID.8153","REP-13","2014-09-23","Pricing","yes","West","Govt","10-25","No",3860,0.988146445713937
"CID.8154","REP-32","2015-05-18","Tech Question","yes","East","None","10-25","No",3730,0.508461005752906
"CID.8155","REP-29","2015-02-13","Product Information","no","Midwest","Utility","6-10","No",2310,0.597740941913798
"CID.8156","REP-1","2014-12-04","Product Information","yes","East","Tech","10-25","No",930,0.095865412382409
"CID.8157","REP-33","2014-07-10","MISC","no","West","Retail","10-25","No",1390,0.45003305352293
"CID.8158","REP-1","2014-11-08","Product Information","yes","West","Utility","10-25","No",3710,0.366459238342941
"CID.8159","REP-1","2014-08-16","Tech Question","no","East","Retail","10-25","No",2130,0.508799048839137
"CID.8160","REP-32","2014-11-21","MISC","yes","East","Utility","10-25","No",3800,0.204541245708242
"CID.8161","REP-24","2014-09-04","MISC","yes","East","Sales","<1","No",3030,0.528669845080003
"CID.8162","REP-19","2015-01-06","Pricing","no","Midwest","Tech","10-25","No",2470,0.0243119078222662
"CID.8163","REP-15","2014-10-10","MISC","yes","West","None","25-50","Yes",3170,0.354246858041734
"CID.8164","REP-13","2014-12-22","Product Information","no","Midwest","Academic","25-50","No",2190,0.333422548603266
"CID.8165","REP-19","2015-04-17","Pricing","no","Midwest","None","10-25","No",700,0.0405947933904827
"CID.8166","REP-9","2015-05-07","Product Information","yes","East","Govt","10-25","No",3870,0.88589126104489
"CID.8167","REP-7","2014-06-22","Billing","yes","West","Govt","6-10","Yes",2890,0.0191345200873911
"CID.8168","REP-18","2014-09-14","Billing","yes","Midwest","Retail","10-25","No",2900,0.0133969760499895
"CID.8169","REP-17","2015-04-09","Product Information","no","Midwest","Academic","<1","No",410,0.928024868480861
"CID.8170","REP-2","2015-01-14","Billing","yes","Midwest","Academic","10-25","No",3840,0.00773765309713781
"CID.8171","REP-33","2014-11-27","Billing","no","West","Retail","6-10","No",3690,0.50222895713523
"CID.8172","REP-2","2014-08-08","Tech Question","no","Midwest","Retail","10-25","No",3510,0.370920635992661
"CID.8173","REP-35","2014-09-06","Product Information","no","Midwest","Sales","10-25","No",2170,0.938303994713351
"CID.8174","REP-12","2014-09-17","Product Information","no","East","Tech","<1","No",130,0.492447879398242
"CID.8175","REP-29","2014-08-07","Billing","no","West","Retail","6-10","No",900,0.0664478791877627
"CID.8176","REP-6","2015-02-24","MISC","yes","Midwest","Utility","10-25","No",1510,0.20879841200076
"CID.8177","REP-8","2014-06-08","MISC","no","Midwest","Tech","50+","No",520,0.109136483166367
"CID.8178","REP-6","2014-10-26","MISC","no","Midwest","Tech","6-10","No",3890,0.193389844149351
"CID.8179","REP-17","2014-06-12","Pricing","yes","East","Utility","25-50","No",3570,0.868828939273953
"CID.8180","REP-17","2015-04-26","MISC","no","East","Sales","10-25","No",1630,0.867504169698805
"CID.8181","REP-12","2015-04-28","Pricing","no","West","Retail","<1","No",1180,0.190136747201905
"CID.8182","REP-6","2015-04-10","Pricing","yes","West","Retail","10-25","No",2840,0.730174985248595
"CID.8183","REP-9","2014-10-22","Billing","yes","East","Academic","10-25","No",370,0.386529913404956
"CID.8184","REP-5","2015-03-22","Product Information","no","East","None","<1","No",3120,0.705670563271269
"CID.8185","REP-2","2014-06-25","Tech Question","no","West","Academic","<1","No",800,0.201927337562665
"CID.8186","REP-19","2015-05-06","Tech Question","no","West","Academic","10-25","No",3360,0.0160106089897454
"CID.8187","REP-25","2015-04-20","Pricing","no","East","Utility","10-25","No",380,0.886077315779403
"CID.8188","REP-3","2014-08-08","Billing","no","Midwest","Sales","10-25","No",1770,0.321038769092411
"CID.8189","REP-1","2015-05-04","MISC","yes","Midwest","Utility","10-25","No",2180,0.422897633165121
"CID.8190","REP-24","2014-06-01","Product Information","no","Midwest","Utility","50+","No",3360,0.852732022060081
"CID.8191","REP-30","2014-09-29","Tech Question","yes","Midwest","Utility","6-10","No",1700,0.52191649726592
"CID.8192","REP-19","2014-07-07","Tech Question","yes","West","Sales","10-25","No",1980,0.140504951588809
"CID.8193","REP-12","2014-07-27","Product Information","yes","Midwest","Sales","10-25","No",1020,0.0558949967380613
"CID.8194","REP-15","2014-09-27","Tech Question","yes","Midwest","None","10-25","No",1350,0.191464417614043
"CID.8195","REP-34","2015-03-20","MISC","no","East","Academic","50+","No",1350,0.800333965569735
"CID.8196","REP-5","2015-03-30","Pricing","yes","East","Sales","25-50","No",1450,0.500695415306836
"CID.8197","REP-1","2014-09-07","Product Information","no","Midwest","Academic","25-50","Yes",730,0.44064877461642
"CID.8198","REP-22","2014-08-22","Pricing","yes","West","Tech","50+","No",2080,0.632902053650469
"CID.8199","REP-25","2014-05-29","Billing","no","Midwest","Utility","10-25","No",2390,0.392552823526785
"CID.8200","REP-18","2014-06-17","Tech Question","yes","West","Tech","10-25","No",1950,0.103418411454186
"CID.8201","REP-24","2015-04-23","Tech Question","no","Midwest","None","10-25","No",1730,0.263713823165745
"CID.8202","REP-21","2015-02-07","Product Information","yes","East","None","10-25","No",2290,0.919137144926935
"CID.8203","REP-6","2015-01-23","Billing","no","Midwest","Utility","50+","Yes",780,0.366129206493497
"CID.8204","REP-9","2014-10-13","Product Information","no","West","Tech","50+","No",80,0.922517344821244
"CID.8205","REP-13","2014-07-26","Billing","yes","Midwest","Govt","10-25","No",740,0.505081150913611
"CID.8206","REP-30","2014-06-02","Tech Question","yes","West","Utility","25-50","No",3530,0.217252916889265
"CID.8207","REP-35","2015-01-04","Billing","yes","East","None","6-10","No",3010,0.108079395489767
"CID.8208","REP-10","2014-05-27","MISC","yes","Midwest","Utility","10-25","No",2940,0.509756398154423
"CID.8209","REP-17","2015-02-08","Pricing","no","Midwest","None","10-25","No",370,0.675026340177283
"CID.8210","REP-14","2015-02-13","Pricing","yes","Midwest","Tech","10-25","No",3630,0.996805373579264
"CID.8211","REP-31","2014-09-05","Product Information","no","Midwest","Govt","<1","No",1600,0.653694446664304
"CID.8212","REP-13","2014-10-09","Product Information","no","East","Academic","6-10","No",3220,0.274089064216241
"CID.8213","REP-15","2014-06-07","Product Information","no","East","Retail","10-25","No",3010,0.77553220721893
"CID.8214","REP-31","2014-09-17","Product Information","no","Midwest","Govt","<1","No",1600,0.843430530279875
"CID.8215","REP-21","2014-10-18","Tech Question","no","East","Tech","50+","No",2210,0.290721117053181
"CID.8216","REP-20","2014-07-14","Pricing","yes","West","Govt","10-25","No",2320,0.219603910343722
"CID.8217","REP-8","2014-08-09","Billing","no","Midwest","Govt","25-50","No",2480,0.971794322365895
"CID.8218","REP-23","2015-04-20","MISC","no","Midwest","Tech","10-25","No",3330,0.157416393514723
"CID.8219","REP-34","2015-03-17","MISC","yes","West","Retail","25-50","No",1330,0.466065513901412
"CID.8220","REP-3","2014-10-02","MISC","no","East","None","<1","No",3250,0.618649119511247
"CID.8221","REP-9","2015-04-11","Tech Question","yes","West","Govt","<1","No",1470,0.4335463559255
